nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,sexo_codigo,sexo,idade_codigo,idade,forma_de_declaracao_da_idade_codigo,forma_de_declaracao_da_idade
6,Município,45,Pessoas,2464,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6589,36 anos,6555,Data de nascimento
6,Município,45,Pessoas,1009,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6589,36 anos,6556,Idade presumida
6,Município,45,Pessoas,3185,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6590,37 anos,113635,Total
6,Município,45,Pessoas,2278,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6590,37 anos,6555,Data de nascimento
6,Município,45,Pessoas,907,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6590,37 anos,6556,Idade presumida
6,Município,45,Pessoas,3574,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6591,38 anos,113635,Total
6,Município,45,Pessoas,2301,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6591,38 anos,6555,Data de nascimento
6,Município,45,Pessoas,1273,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6591,38 anos,6556,Idade presumida
6,Município,45,Pessoas,3520,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6592,39 anos,113635,Total
6,Município,45,Pessoas,2511,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6592,39 anos,6555,Data de nascimento
6,Município,45,Pessoas,1009,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6592,39 anos,6556,Idade presumida
6,Município,45,Pessoas,17832,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93091,40 a 44 anos,113635,Total
6,Município,45,Pessoas,12100,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93091,40 a 44 anos,6555,Data de nascimento
6,Município,45,Pessoas,5732,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93091,40 a 44 anos,6556,Idade presumida
6,Município,45,Pessoas,4252,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6593,40 anos,113635,Total
6,Município,45,Pessoas,2527,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6593,40 anos,6555,Data de nascimento
6,Município,45,Pessoas,1725,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6593,40 anos,6556,Idade presumida
6,Município,45,Pessoas,3418,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6594,41 anos,113635,Total
6,Município,45,Pessoas,2520,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6594,41 anos,6555,Data de nascimento
6,Município,45,Pessoas,898,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6594,41 anos,6556,Idade presumida
6,Município,45,Pessoas,3901,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6595,42 anos,113635,Total
6,Município,45,Pessoas,2588,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6595,42 anos,6555,Data de nascimento
6,Município,45,Pessoas,1313,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6595,42 anos,6556,Idade presumida
6,Município,45,Pessoas,3301,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6596,43 anos,113635,Total
6,Município,45,Pessoas,2288,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6596,43 anos,6555,Data de nascimento
6,Município,45,Pessoas,1013,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6596,43 anos,6556,Idade presumida
6,Município,45,Pessoas,2960,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6597,44 anos,113635,Total
6,Município,45,Pessoas,2177,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6597,44 anos,6555,Data de nascimento
6,Município,45,Pessoas,783,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6597,44 anos,6556,Idade presumida
6,Município,45,Pessoas,14738,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93092,45 a 49 anos,113635,Total
6,Município,45,Pessoas,9961,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93092,45 a 49 anos,6555,Data de nascimento
6,Município,45,Pessoas,4777,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93092,45 a 49 anos,6556,Idade presumida
6,Município,45,Pessoas,3473,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6598,45 anos,113635,Total
6,Município,45,Pessoas,2095,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6598,45 anos,6555,Data de nascimento
6,Município,45,Pessoas,1378,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6598,45 anos,6556,Idade presumida
6,Município,45,Pessoas,2974,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6599,46 anos,113635,Total
6,Município,45,Pessoas,2131,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6599,46 anos,6555,Data de nascimento
6,Município,45,Pessoas,843,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6599,46 anos,6556,Idade presumida
6,Município,45,Pessoas,2893,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6600,47 anos,113635,Total
6,Município,45,Pessoas,2092,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6600,47 anos,6555,Data de nascimento
6,Município,45,Pessoas,801,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6600,47 anos,6556,Idade presumida
6,Município,45,Pessoas,2754,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6601,48 anos,113635,Total
6,Município,45,Pessoas,1793,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6601,48 anos,6555,Data de nascimento
6,Município,45,Pessoas,961,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6601,48 anos,6556,Idade presumida
6,Município,45,Pessoas,2644,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6602,49 anos,113635,Total
6,Município,45,Pessoas,1850,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6602,49 anos,6555,Data de nascimento
6,Município,45,Pessoas,794,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6602,49 anos,6556,Idade presumida
6,Município,45,Pessoas,13810,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93093,50 a 54 anos,113635,Total
6,Município,45,Pessoas,9239,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93093,50 a 54 anos,6555,Data de nascimento
6,Município,45,Pessoas,4571,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93093,50 a 54 anos,6556,Idade presumida
6,Município,45,Pessoas,3089,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6603,50 anos,113635,Total
6,Município,45,Pessoas,1725,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6603,50 anos,6555,Data de nascimento
6,Município,45,Pessoas,1364,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6603,50 anos,6556,Idade presumida
6,Município,45,Pessoas,2543,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6604,51 anos,113635,Total
6,Município,45,Pessoas,1853,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6604,51 anos,6555,Data de nascimento
6,Município,45,Pessoas,690,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6604,51 anos,6556,Idade presumida
6,Município,45,Pessoas,2893,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6605,52 anos,113635,Total
6,Município,45,Pessoas,1967,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6605,52 anos,6555,Data de nascimento
6,Município,45,Pessoas,926,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6605,52 anos,6556,Idade presumida
6,Município,45,Pessoas,2636,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6606,53 anos,113635,Total
6,Município,45,Pessoas,1831,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6606,53 anos,6555,Data de nascimento
6,Município,45,Pessoas,805,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6606,53 anos,6556,Idade presumida
6,Município,45,Pessoas,2649,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6607,54 anos,113635,Total
6,Município,45,Pessoas,1863,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6607,54 anos,6555,Data de nascimento
6,Município,45,Pessoas,786,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6607,54 anos,6556,Idade presumida
6,Município,45,Pessoas,13410,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93094,55 a 59 anos,113635,Total
6,Município,45,Pessoas,9396,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93094,55 a 59 anos,6555,Data de nascimento
6,Município,45,Pessoas,4014,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93094,55 a 59 anos,6556,Idade presumida
6,Município,45,Pessoas,2787,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6608,55 anos,113635,Total
6,Município,45,Pessoas,1778,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6608,55 anos,6555,Data de nascimento
6,Município,45,Pessoas,1009,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6608,55 anos,6556,Idade presumida
6,Município,45,Pessoas,2775,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6609,56 anos,113635,Total
6,Município,45,Pessoas,1951,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6609,56 anos,6555,Data de nascimento
6,Município,45,Pessoas,824,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6609,56 anos,6556,Idade presumida
6,Município,45,Pessoas,2653,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6610,57 anos,113635,Total
6,Município,45,Pessoas,1970,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6610,57 anos,6555,Data de nascimento
6,Município,45,Pessoas,683,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6610,57 anos,6556,Idade presumida
6,Município,45,Pessoas,2674,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6611,58 anos,113635,Total
6,Município,45,Pessoas,1850,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6611,58 anos,6555,Data de nascimento
6,Município,45,Pessoas,824,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6611,58 anos,6556,Idade presumida
6,Município,45,Pessoas,2521,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6612,59 anos,113635,Total
6,Município,45,Pessoas,1847,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6612,59 anos,6555,Data de nascimento
6,Município,45,Pessoas,674,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6612,59 anos,6556,Idade presumida
6,Município,45,Pessoas,11806,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93095,60 a 64 anos,113635,Total
6,Município,45,Pessoas,8344,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93095,60 a 64 anos,6555,Data de nascimento
6,Município,45,Pessoas,3462,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93095,60 a 64 anos,6556,Idade presumida
6,Município,45,Pessoas,2829,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6613,60 anos,113635,Total
6,Município,45,Pessoas,1744,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6613,60 anos,6555,Data de nascimento
6,Município,45,Pessoas,1085,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6613,60 anos,6556,Idade presumida
6,Município,45,Pessoas,2262,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6614,61 anos,113635,Total
6,Município,45,Pessoas,1732,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6614,61 anos,6555,Data de nascimento
6,Município,45,Pessoas,530,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6614,61 anos,6556,Idade presumida
6,Município,45,Pessoas,2495,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6615,62 anos,113635,Total
6,Município,45,Pessoas,1746,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6615,62 anos,6555,Data de nascimento
6,Município,45,Pessoas,749,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6615,62 anos,6556,Idade presumida
6,Município,45,Pessoas,2178,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6616,63 anos,113635,Total
6,Município,45,Pessoas,1579,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6616,63 anos,6555,Data de nascimento
6,Município,45,Pessoas,599,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6616,63 anos,6556,Idade presumida
6,Município,45,Pessoas,2042,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6617,64 anos,113635,Total
6,Município,45,Pessoas,1543,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6617,64 anos,6555,Data de nascimento
6,Município,45,Pessoas,499,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6617,64 anos,6556,Idade presumida
6,Município,45,Pessoas,8914,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93096,65 a 69 anos,113635,Total
6,Município,45,Pessoas,6351,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93096,65 a 69 anos,6555,Data de nascimento
6,Município,45,Pessoas,2563,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93096,65 a 69 anos,6556,Idade presumida
6,Município,45,Pessoas,2210,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6618,65 anos,113635,Total
6,Município,45,Pessoas,1416,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6618,65 anos,6555,Data de nascimento
6,Município,45,Pessoas,794,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6618,65 anos,6556,Idade presumida
6,Município,45,Pessoas,1802,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6619,66 anos,113635,Total
6,Município,45,Pessoas,1344,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6619,66 anos,6555,Data de nascimento
6,Município,45,Pessoas,458,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6619,66 anos,6556,Idade presumida
6,Município,45,Pessoas,1721,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6620,67 anos,113635,Total
6,Município,45,Pessoas,1271,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6620,67 anos,6555,Data de nascimento
6,Município,45,Pessoas,450,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6620,67 anos,6556,Idade presumida
6,Município,45,Pessoas,1711,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6621,68 anos,113635,Total
6,Município,45,Pessoas,1208,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6621,68 anos,6555,Data de nascimento
6,Município,45,Pessoas,503,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6621,68 anos,6556,Idade presumida
6,Município,45,Pessoas,1470,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6622,69 anos,113635,Total
6,Município,45,Pessoas,1112,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6622,69 anos,6555,Data de nascimento
6,Município,45,Pessoas,358,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6622,69 anos,6556,Idade presumida
6,Município,45,Pessoas,6475,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93097,70 a 74 anos,113635,Total
6,Município,45,Pessoas,4629,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93097,70 a 74 anos,6555,Data de nascimento
6,Município,45,Pessoas,1846,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93097,70 a 74 anos,6556,Idade presumida
6,Município,45,Pessoas,1724,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6623,70 anos,113635,Total
6,Município,45,Pessoas,1131,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6623,70 anos,6555,Data de nascimento
6,Município,45,Pessoas,593,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6623,70 anos,6556,Idade presumida
6,Município,45,Pessoas,1257,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6624,71 anos,113635,Total
6,Município,45,Pessoas,991,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6624,71 anos,6555,Data de nascimento
6,Município,45,Pessoas,266,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6624,71 anos,6556,Idade presumida
6,Município,45,Pessoas,1286,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6625,72 anos,113635,Total
6,Município,45,Pessoas,893,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6625,72 anos,6555,Data de nascimento
6,Município,45,Pessoas,393,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6625,72 anos,6556,Idade presumida
6,Município,45,Pessoas,1134,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6626,73 anos,113635,Total
6,Município,45,Pessoas,820,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6626,73 anos,6555,Data de nascimento
6,Município,45,Pessoas,314,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6626,73 anos,6556,Idade presumida
6,Município,45,Pessoas,1074,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6627,74 anos,113635,Total
6,Município,45,Pessoas,794,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6627,74 anos,6555,Data de nascimento
6,Município,45,Pessoas,280,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6627,74 anos,6556,Idade presumida
6,Município,45,Pessoas,3879,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93098,75 a 79 anos,113635,Total
6,Município,45,Pessoas,2793,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93098,75 a 79 anos,6555,Data de nascimento
6,Município,45,Pessoas,1086,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,93098,75 a 79 anos,6556,Idade presumida
6,Município,45,Pessoas,969,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6628,75 anos,113635,Total
6,Município,45,Pessoas,690,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6628,75 anos,6555,Data de nascimento
6,Município,45,Pessoas,279,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6628,75 anos,6556,Idade presumida
6,Município,45,Pessoas,891,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6629,76 anos,113635,Total
6,Município,45,Pessoas,629,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6629,76 anos,6555,Data de nascimento
6,Município,45,Pessoas,262,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6629,76 anos,6556,Idade presumida
6,Município,45,Pessoas,660,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6630,77 anos,113635,Total
6,Município,45,Pessoas,481,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6630,77 anos,6555,Data de nascimento
6,Município,45,Pessoas,179,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6630,77 anos,6556,Idade presumida
6,Município,45,Pessoas,743,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6631,78 anos,113635,Total
6,Município,45,Pessoas,533,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6631,78 anos,6555,Data de nascimento
6,Município,45,Pessoas,210,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6631,78 anos,6556,Idade presumida
6,Município,45,Pessoas,616,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6632,79 anos,113635,Total
6,Município,45,Pessoas,460,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6632,79 anos,6555,Data de nascimento
6,Município,45,Pessoas,156,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6632,79 anos,6556,Idade presumida
6,Município,45,Pessoas,2457,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,49108,80 a 84 anos,113635,Total
6,Município,45,Pessoas,1660,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,49108,80 a 84 anos,6555,Data de nascimento
6,Município,45,Pessoas,797,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,49108,80 a 84 anos,6556,Idade presumida
6,Município,45,Pessoas,623,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6633,80 anos,113635,Total
6,Município,45,Pessoas,378,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6633,80 anos,6555,Data de nascimento
6,Município,45,Pessoas,245,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6633,80 anos,6556,Idade presumida
6,Município,45,Pessoas,512,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6634,81 anos,113635,Total
6,Município,45,Pessoas,389,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6634,81 anos,6555,Data de nascimento
6,Município,45,Pessoas,123,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6634,81 anos,6556,Idade presumida
6,Município,45,Pessoas,478,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6635,82 anos,113635,Total
6,Município,45,Pessoas,340,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6635,82 anos,6555,Data de nascimento
6,Município,45,Pessoas,138,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6635,82 anos,6556,Idade presumida
6,Município,45,Pessoas,457,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6636,83 anos,113635,Total
6,Município,45,Pessoas,303,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6636,83 anos,6555,Data de nascimento
6,Município,45,Pessoas,154,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6636,83 anos,6556,Idade presumida
6,Município,45,Pessoas,387,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6637,84 anos,113635,Total
6,Município,45,Pessoas,250,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6637,84 anos,6555,Data de nascimento
6,Município,45,Pessoas,137,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6637,84 anos,6556,Idade presumida
6,Município,45,Pessoas,1125,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,49109,85 a 89 anos,113635,Total
6,Município,45,Pessoas,697,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,49109,85 a 89 anos,6555,Data de nascimento
6,Município,45,Pessoas,428,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,49109,85 a 89 anos,6556,Idade presumida
6,Município,45,Pessoas,313,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6638,85 anos,113635,Total
6,Município,45,Pessoas,183,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6638,85 anos,6555,Data de nascimento
6,Município,45,Pessoas,130,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6638,85 anos,6556,Idade presumida
6,Município,45,Pessoas,282,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6639,86 anos,113635,Total
6,Município,45,Pessoas,178,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6639,86 anos,6555,Data de nascimento
6,Município,45,Pessoas,104,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6639,86 anos,6556,Idade presumida
6,Município,45,Pessoas,222,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6640,87 anos,113635,Total
6,Município,45,Pessoas,143,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6640,87 anos,6555,Data de nascimento
6,Município,45,Pessoas,79,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6640,87 anos,6556,Idade presumida
6,Município,45,Pessoas,173,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6641,88 anos,113635,Total
6,Município,45,Pessoas,103,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6641,88 anos,6555,Data de nascimento
6,Município,45,Pessoas,70,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6641,88 anos,6556,Idade presumida
6,Município,45,Pessoas,135,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6642,89 anos,113635,Total
6,Município,45,Pessoas,90,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6642,89 anos,6555,Data de nascimento
6,Município,45,Pessoas,45,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6642,89 anos,6556,Idade presumida
6,Município,45,Pessoas,476,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,60040,90 a 94 anos,113635,Total
6,Município,45,Pessoas,294,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,60040,90 a 94 anos,6555,Data de nascimento
6,Município,45,Pessoas,182,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,60040,90 a 94 anos,6556,Idade presumida
