nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,cor_ou_raca_codigo,cor_ou_raca,sexo_codigo,sexo,idade_codigo,idade
6,Município,45,Pessoas,1446,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6566,9 anos
6,Município,45,Pessoas,7017,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93085,10 a 14 anos
6,Município,45,Pessoas,1415,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6567,10 anos
6,Município,45,Pessoas,1416,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6568,11 anos
6,Município,45,Pessoas,1395,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6569,12 anos
6,Município,45,Pessoas,1426,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6570,13 anos
6,Município,45,Pessoas,1365,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6571,14 anos
6,Município,45,Pessoas,7180,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93086,15 a 19 anos
6,Município,45,Pessoas,1404,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6572,15 anos
6,Município,45,Pessoas,1482,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6573,16 anos
6,Município,45,Pessoas,1442,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6574,17 anos
6,Município,45,Pessoas,1486,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6575,18 anos
6,Município,45,Pessoas,1366,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6576,19 anos
6,Município,45,Pessoas,7516,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93087,20 a 24 anos
6,Município,45,Pessoas,1480,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6577,20 anos
6,Município,45,Pessoas,1392,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6578,21 anos
6,Município,45,Pessoas,1558,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6579,22 anos
6,Município,45,Pessoas,1557,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6580,23 anos
6,Município,45,Pessoas,1529,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6581,24 anos
6,Município,45,Pessoas,7250,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93088,25 a 29 anos
6,Município,45,Pessoas,1540,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6582,25 anos
6,Município,45,Pessoas,1393,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6656,26 anos
6,Município,45,Pessoas,1495,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6657,27 anos
6,Município,45,Pessoas,1467,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6658,28 anos
6,Município,45,Pessoas,1355,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6659,29 anos
6,Município,45,Pessoas,7414,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93089,30 a 34 anos
6,Município,45,Pessoas,1620,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6583,30 anos
6,Município,45,Pessoas,1283,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6584,31 anos
6,Município,45,Pessoas,1542,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6585,32 anos
6,Município,45,Pessoas,1560,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6586,33 anos
6,Município,45,Pessoas,1409,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6587,34 anos
6,Município,45,Pessoas,7479,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93090,35 a 39 anos
6,Município,45,Pessoas,1583,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6588,35 anos
6,Município,45,Pessoas,1432,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6589,36 anos
6,Município,45,Pessoas,1385,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6590,37 anos
6,Município,45,Pessoas,1565,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6591,38 anos
6,Município,45,Pessoas,1514,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6592,39 anos
6,Município,45,Pessoas,7533,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93091,40 a 44 anos
6,Município,45,Pessoas,1781,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6593,40 anos
6,Município,45,Pessoas,1480,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6594,41 anos
6,Município,45,Pessoas,1602,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6595,42 anos
6,Município,45,Pessoas,1413,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6596,43 anos
6,Município,45,Pessoas,1257,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6597,44 anos
6,Município,45,Pessoas,6280,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93092,45 a 49 anos
6,Município,45,Pessoas,1516,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6598,45 anos
6,Município,45,Pessoas,1259,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6599,46 anos
6,Município,45,Pessoas,1179,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6600,47 anos
6,Município,45,Pessoas,1165,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6601,48 anos
6,Município,45,Pessoas,1161,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6602,49 anos
6,Município,45,Pessoas,6050,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93093,50 a 54 anos
6,Município,45,Pessoas,1406,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6603,50 anos
6,Município,45,Pessoas,1152,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6604,51 anos
6,Município,45,Pessoas,1218,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6605,52 anos
6,Município,45,Pessoas,1138,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6606,53 anos
6,Município,45,Pessoas,1136,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6607,54 anos
6,Município,45,Pessoas,5687,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93094,55 a 59 anos
6,Município,45,Pessoas,1192,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6608,55 anos
6,Município,45,Pessoas,1148,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6609,56 anos
6,Município,45,Pessoas,1108,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6610,57 anos
6,Município,45,Pessoas,1191,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6611,58 anos
6,Município,45,Pessoas,1048,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6612,59 anos
6,Município,45,Pessoas,5166,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93095,60 a 64 anos
6,Município,45,Pessoas,1218,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6613,60 anos
6,Município,45,Pessoas,930,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6614,61 anos
6,Município,45,Pessoas,1134,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6615,62 anos
6,Município,45,Pessoas,987,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6616,63 anos
6,Município,45,Pessoas,897,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6617,64 anos
6,Município,45,Pessoas,4040,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93096,65 a 69 anos
6,Município,45,Pessoas,1024,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6618,65 anos
6,Município,45,Pessoas,824,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6619,66 anos
6,Município,45,Pessoas,821,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6620,67 anos
6,Município,45,Pessoas,750,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6621,68 anos
6,Município,45,Pessoas,621,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6622,69 anos
6,Município,45,Pessoas,2966,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93097,70 a 74 anos
6,Município,45,Pessoas,771,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6623,70 anos
6,Município,45,Pessoas,580,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6624,71 anos
6,Município,45,Pessoas,608,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6625,72 anos
6,Município,45,Pessoas,517,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6626,73 anos
6,Município,45,Pessoas,490,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6627,74 anos
6,Município,45,Pessoas,1711,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,93098,75 a 79 anos
6,Município,45,Pessoas,437,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6628,75 anos
6,Município,45,Pessoas,387,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6629,76 anos
6,Município,45,Pessoas,312,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6630,77 anos
6,Município,45,Pessoas,295,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6631,78 anos
6,Município,45,Pessoas,280,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6632,79 anos
6,Município,45,Pessoas,1122,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,49108,80 a 84 anos
6,Município,45,Pessoas,297,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6633,80 anos
6,Município,45,Pessoas,231,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6634,81 anos
6,Município,45,Pessoas,223,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6635,82 anos
6,Município,45,Pessoas,189,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6636,83 anos
6,Município,45,Pessoas,182,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6637,84 anos
6,Município,45,Pessoas,595,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,49109,85 a 89 anos
6,Município,45,Pessoas,166,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6638,85 anos
6,Município,45,Pessoas,154,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6639,86 anos
6,Município,45,Pessoas,111,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6640,87 anos
6,Município,45,Pessoas,79,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6641,88 anos
6,Município,45,Pessoas,85,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6642,89 anos
6,Município,45,Pessoas,262,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,60040,90 a 94 anos
6,Município,45,Pessoas,78,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6643,90 anos
6,Município,45,Pessoas,55,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6644,91 anos
6,Município,45,Pessoas,61,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6645,92 anos
6,Município,45,Pessoas,43,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6646,93 anos
6,Município,45,Pessoas,25,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6647,94 anos
6,Município,45,Pessoas,75,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,60041,95 a 99 anos
6,Município,45,Pessoas,20,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6648,95 anos
6,Município,45,Pessoas,25,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6649,96 anos
6,Município,45,Pessoas,14,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6650,97 anos
6,Município,45,Pessoas,12,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6651,98 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6652,99 anos
6,Município,45,Pessoas,10,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2779,Parda,5,Mulheres,6653,100 anos ou mais
6,Município,45,Pessoas,363,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,100362,Total
6,Município,45,Pessoas,8,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93070,0 a 4 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6557,Menos de 1 ano
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93071,Menos de 1 mês
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93072,1 mês
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93073,2 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93074,3 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93075,4 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93076,5 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93077,6 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93078,7 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93079,8 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93080,9 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93081,10 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93082,11 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6558,1 ano
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6559,2 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6560,3 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6561,4 anos
6,Município,45,Pessoas,12,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93084,5 a 9 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6562,5 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6563,6 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6564,7 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6565,8 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6566,9 anos
6,Município,45,Pessoas,12,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93085,10 a 14 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6567,10 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6568,11 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6569,12 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6570,13 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6571,14 anos
6,Município,45,Pessoas,16,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93086,15 a 19 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6572,15 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6573,16 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6574,17 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6575,18 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6576,19 anos
6,Município,45,Pessoas,31,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93087,20 a 24 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6577,20 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6578,21 anos
6,Município,45,Pessoas,7,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6579,22 anos
6,Município,45,Pessoas,9,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6580,23 anos
6,Município,45,Pessoas,8,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6581,24 anos
6,Município,45,Pessoas,24,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93088,25 a 29 anos
6,Município,45,Pessoas,9,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6582,25 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6656,26 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6657,27 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6658,28 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6659,29 anos
6,Município,45,Pessoas,25,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93089,30 a 34 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6583,30 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6584,31 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6585,32 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6586,33 anos
6,Município,45,Pessoas,7,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6587,34 anos
6,Município,45,Pessoas,41,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93090,35 a 39 anos
6,Município,45,Pessoas,8,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6588,35 anos
6,Município,45,Pessoas,12,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6589,36 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6590,37 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6591,38 anos
6,Município,45,Pessoas,9,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6592,39 anos
6,Município,45,Pessoas,31,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93091,40 a 44 anos
6,Município,45,Pessoas,10,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6593,40 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6594,41 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6595,42 anos
6,Município,45,Pessoas,8,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6596,43 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6597,44 anos
6,Município,45,Pessoas,35,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93092,45 a 49 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6598,45 anos
6,Município,45,Pessoas,8,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6599,46 anos
6,Município,45,Pessoas,7,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6600,47 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6601,48 anos
6,Município,45,Pessoas,10,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6602,49 anos
6,Município,45,Pessoas,31,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93093,50 a 54 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6603,50 anos
6,Município,45,Pessoas,9,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6604,51 anos
6,Município,45,Pessoas,7,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6605,52 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6606,53 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6607,54 anos
6,Município,45,Pessoas,16,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93094,55 a 59 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6608,55 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6609,56 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6610,57 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6611,58 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,6612,59 anos
6,Município,45,Pessoas,24,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2780,Indígena,6794,Total,93095,60 a 64 anos
