APRZ_23_002;APRZ_23_003;APRZ_23_004;_endpoint;_modulo;cd_dimensao;cd_indicador;cd_mun_ibge;cd_municipio_ibge_dv;cd_uf;ds_agreg_primaria;ds_agreg_secundaria;ds_fonte;ds_indicador;ds_indicador_completo;ds_indicador_curto;ds_indicador_prefixo;ds_indicador_radical;media_br;media_uf;nm_municipio;nm_municipio_uf;nm_uf;nu_competencia;nu_competencia_max;nu_competencia_min;pct_br;pct_uf;rank_br;rank_br_total;rank_uf;rank_uf_total;spai_ds;vl_indicador;vl_indicador_br;vl_indicador_txt;vl_indicador_uf
;;;indicadoresmunicipais;trabalhoinfantil;1;02_04_01_00;3301009;;33;;;ME - RAIS;Número de Empregados Formais - Total;null;Empregados Formais;(Quantidade);Empregados Formais - Total;8314.296409335728;47272.30434782609;;Campos dos Goytacazes/RJ;Rio de Janeiro;2011;2017;2002;0.1988960159061534;2.1179328276599128;66;5565;7;92;;92110;46310631;;4349052
;;;indicadoresmunicipais;trabalhoinfantil;;DISQUE100;3301009;;33;Tráfico de pessoas e trabalho escravo;Trabalho escravo com impossibilidade de deixar o serviço ou local;Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias ao Disque Direitos Humanos - Disque 100;(Quantidade);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);1.175257731958763;1.6666666666666667;;Campos dos Goytacazes/RJ;Rio de Janeiro;2016;2019;2012;0.8771929824561403;20;10;5570;2;92;;1;113;Até 10;5
;;;indicadoresmunicipais;trabalhoinfantil;;SIT_TI_CNAE_PRINCIPAIS;3301009;;33;Manutenção e reparação de veículos automotores;;Secretaria de Inspeção do Trabalho - Ministério do Trabalho e Emprego;Principais Atividades Econômicas onde Crianças e Adolescentes foram encontrados em situação de trabalho infantil;Principais Atividades Econômicas onde Crianças e Adolescentes foram encontrados em situação de trabalho infantil;Principais Atividades Econômicas onde Crianças e Adolescentes foram encontrados em situação de trabalho infantil;(Quantidade);Principais Atividades Econômicas onde Crianças e Adolescentes foram encontrados em situação de trabalho infantil;1.736842105263158;1.3333333333333333;;Campos dos Goytacazes/RJ;Rio de Janeiro;2021;2024;2017;6.0606060606060606;50;4;5570;1;92;;2;;;
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_10_99;3301009;;33;Total;5 a 17 anos;MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Total - 5 a 17 anos;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN) - Total - 5 a 17 anos;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Total - 5 a 17 anos;2.6577243293246995;4.181818181818182;;Campos dos Goytacazes/RJ;Rio de Janeiro;2018;2022;2007;0.5221023320570832;16.304347826086957;24;5570;2;92;;15;2873;;92
;;;indicadoresmunicipais;trabalhoinfantil;1;01_08_06_00;3301009;;33;Empregadores;;IBGE - Censo Demográfico;População de 16 a 64 anos de idade ocupada - Empregadores;null;População de 16 a 64 anos ocupada;(Quantidade);População de 16 a 64 anos ocupada - Empregadores;288.09415992812217;1372.695652173913;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.1544368792273665;1.9605979982262762;97;5565;8;92;;2476;;;126288
;;;indicadoresmunicipais;trabalhoinfantil;;CAGRO_TICA07;3301009;;33;Sexo;Masculino;IBGE - Censo Agropecuário, Florestal e Aquícola - 2017;Proporção das pessoas de menos de 14 anos de idade, no total de ocupados no setor (%) - Homens;Proporção das pessoas de menos de 14 anos de idade, no total de ocupados no setor (%) - Homens;Proporção de meninos ocupados na ocupação masculina do setor;Perecentual;Proporção das pessoas de menos de 14 anos de idade, no total de ocupados no setor (%) - Homens;2.4788281614712098;0.7490683971503996;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2017;2017;0.005192761996891483;1.0502990112293016;3936;5570;37;92;;0.715938675151866;3.0193902614798;;0.797142144015974
;;;indicadoresmunicipais;trabalhoinfantil;10;10_10_01_92;3301009;;33;Aposentadoria por invalidez por acidente do trabalho (B92);;INSS - SUB/Concessão;Concessões de Benefício Previdenciário - Aposentadoria por invalidez por acidente do trabalho (B92);null;Concessões de Benefício Previdenciário;(Quantidade);Concessões de Benefício Previdenciário - Aposentadoria por invalidez por acidente do trabalho (B92);4.577815506508206;10.24074074074074;;Campos dos Goytacazes/RJ;Rio de Janeiro;2008;2018;2000;0.234886883421931;3.4358047016274864;72;5565;6;92;;19;8432;;553
;;;indicadoresmunicipais;trabalhoinfantil;9;09_01_06_99;3301009;;33;Acidentes com Óbito;;2000-2018 (CATWEB);Notificações de Acidente de Trabalho - Acidentes com Óbito (SPAI);null;Notificações de Acidentes de Trabalho (CAT);(Quantidade);Notificações de Acidentes de Trabalho (CAT) - Acidentes com Óbito (SPAI);0.007735396105628167;0.02247191011235955;;Campos dos Goytacazes/RJ;Rio de Janeiro;2001;2018;2000;0;0;28;5565;3;92;;0;29;;2
;;;indicadoresmunicipais;trabalhoinfantil;10;10_10_01_46;3301009;;33;Aposentadoria por tempo de contribuição especial (B46);;INSS - SUB/Concessão;Concessões de Benefício Previdenciário - Aposentadoria por tempo de contribuição especial (B46);null;Concessões de Benefício Previdenciário;(Quantidade);Concessões de Benefício Previdenciário - Aposentadoria por tempo de contribuição especial (B46);9.894371091035442;15.729166666666666;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2018;2000;0.0702345835089198;1.3245033112582782;269;5570;11;92;;10;14322;;755
;;;indicadoresmunicipais;trabalhoinfantil;1;01_16_02_00;3301009;;33;;;IBGE - PIB dos Municípios;Produto Interno Bruto per capita (R$ 1,00);null;PIB per capita;(R$);PIB - Produto Interno Bruto per capita;15793.356506738546;35136.91195652174;;Campos dos Goytacazes/RJ;Rio de Janeiro;2012;2016;2010;0.14341189949700067;3.8991808410076865;24;5565;5;92;;126044.76;;;
;;;indicadoresmunicipais;trabalhoinfantil;6;06_01_03_30;3301009;;33;;;ME - RAIS;Potencial de Contratação (vagas por cota não atendida) considerando ocupações que exijam formação profissional;null;Potencial de Contratação (vagas por cota não atendida) considerando ocupações que exijam formação profissional;(Quantidade);Aprendizagem - Potencial de Contratação (vagas por cota não atendida) considerando ocupações que exijam formação profissional;433.0973111395647;1171.2048192771085;;Campos dos Goytacazes/RJ;Rio de Janeiro;2015;2017;2012;0.19886730386983162;2.075918115420224;78;5570;7;92;;2018;;;97503
;;;indicadoresmunicipais;trabalhoinfantil;10;10_10_01_94;3301009;;33;Auxílio-acidente por acidente do trabalho (B94);;INSS - SUB/Concessão;Concessões de Benefício Previdenciário - Auxílio-acidente por acidente do trabalho (B94);null;Concessões de Benefício Previdenciário;(Quantidade);Concessões de Benefício Previdenciário - Auxílio-acidente por acidente do trabalho (B94);5.308746736292428;10.25;;Campos dos Goytacazes/RJ;Rio de Janeiro;2003;2018;2000;0.12295585884667404;2.2172949002217295;109;5565;10;92;;10;9249;;451
;;;indicadoresmunicipais;trabalhoinfantil;9;09_01_03_99;3301009;;33;Acidente de Trajeto Com CAT;;2000-2018 (CATWEB);Notificações de Acidente de Trabalho - Acidente de Trajeto Com CAT (SPAI);null;Notificações de Acidentes de Trabalho (CAT);(Quantidade);Notificações de Acidentes de Trabalho (CAT) - Acidente de Trajeto Com CAT (SPAI);9.625792428907806;52.22826086956522;;Campos dos Goytacazes/RJ;Rio de Janeiro;2003;2018;2000;0.2784886346530182;3.0801248699271593;53;5565;4;92;;148;55542;;4805
;;;indicadoresmunicipais;trabalhoinfantil;10;10_12_01_05;3301009;;33;Pensão por morte por acidente do trabalho (B93);;INSS - SUB/Concessão;Duração de Benefícios Previdenciários - Pensão por morte por acidente do trabalho (B93);null;Duração de Benefícios Previdenciários;(Dias Perdidos);Duração de Benefícios Previdenciários - Pensão por morte por acidente do trabalho (B93);358.2;1354.3695652173913;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2018;2000;0.7382313522529864;11.820837546748848;27;5570;3;92;;14729;2003081;;124602
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_04_08;3301009;;33;Liberdade Sindical;Mediações e Arbitragens;MPT - GAIA;Atuação do MPT - Mediações e Arbitragens - Liberdade Sindical;null;Atuação do MPT;(Quantidade);Atuação do MPT - Mediações e Arbitragens - Liberdade Sindical;0;0;;Campos dos Goytacazes/RJ;Rio de Janeiro;2014;2018;2012;0;0;1;5570;1;92;;0;0;;0
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_03;3301009;;33;Idosos;;MDS - Matriz de Informação Social;Número de beneficiários do BPC - Idosos;null;Benefícios de Pestação Continuada - BPC;(Quantidade);Beneficiários do Benefício de Pestação Continuada - BPC - Idosos;360.39910233393175;2135.195652173913;;Campos dos Goytacazes/RJ;Rio de Janeiro;201709;201809;200412;0.2208802031260975;2.257200745273318;62;5570;10;92;;4434;;;
;;;indicadoresmunicipais;trabalhoinfantil;10;10_13_02_03;3301009;;33;Auxílio-doença por acidente do trabalho (B91);;INSS - SUB/Concessão e RAIS (vínculos CLT);Benefícios em relação ao número de expostos (Morbidade) - Auxílio-doença por acidente do trabalho (B91);null;Prevalência de Afastamentos;(Taxa);Prevalência de Afastamentos por Auxílio-doença por acidente do trabalho (B91);0.027285660338847953;0.006659997423589657;;Campos dos Goytacazes/RJ;Rio de Janeiro;2003;2020;2000;0.0071280228977029176;1.314797378045101;2229;5565;21;92;;0.0077933269637873;0.0067083319291794;;0.0032787903620753
;;;indicadoresmunicipais;trabalhoinfantil;5;05_04_01_03;3301009;;33;filhos de 4 a 6 anos;Um ou todos na creche;IBGE - Censo Demográfico;Mulheres de 16 anos a 49 anos ocupadas com filhos de 4 a 6 anos (Pessoas) - Número Absoluto - Algum (ou todos) filho(s) frequenta(m) creche;null;Mulheres de 16 a 49 anos ocupadas com filhos;(Quantidade);Mulheres de 16 a 49 anos ocupadas com filhos de 4 a 6 anos - Número Absoluto - Algum (ou todos) filho(s) frequenta(m) creche;630.9692722371967;2866.2934782608695;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.22703557384295014;3.023143811694394;45;5565;6;92;;7972;;;263699
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_06_04;3301009;;33;Administração Pública;Recomendações Expedidas;MPT - GAIA;Atuação do MPT - Recomendações Expedidas - Administração Pública;null;Atuação do MPT;(Quantidade);Atuação do MPT - Recomendações Expedidas - Administração Pública;0.13593073593073593;0.09375;;Campos dos Goytacazes/RJ;Rio de Janeiro;2016;2018;2012;0;0;56;5570;5;92;;0;157;;6
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_01_89;3301009;;33;Exposicão a material biológico;14 a 17 anos;MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 14 a 17 anos;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN) - Exposicão a material biológico - 14 a 17 anos;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 14 a 17 anos;1.696969696969697;1.6666666666666667;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2024;2007;0.5952380952380952;6.666666666666667;32;5570;5;92;;1;168;;15
;;;indicadoresmunicipais;trabalhoinfantil;;09_01_01_00;3301009;;33;Total de Acidentes;;INSS - 2002-2023 (AEAT);Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Notificações de Acidentes de Trabalho (CAT) - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;121.42924018725243;496.7608695652174;;Campos dos Goytacazes/RJ;Rio de Janeiro;2023;2023;2002;0.20343466514832048;3.0020568027657433;86;5570;6;92;;1372;732751;;45702
;;;indicadoresmunicipais;trabalhoinfantil;10;10_07_10_00;3301009;;33;Rural;;IBGE - Censo Demográfico;Nível de ocupação da população de 16 a 64 anos de idade, ocupada, que vive em domicílios com rendimento domiciliar per capita de até R$ 70,00 mensais (Percentual) - Rural;null;Nível de ocupação da população de 16 a 64 anos com rendimento domiciliar per capita de até R$ 70,00 mensais;(Percentual);Nível de ocupação da população de 16 a 64 anos com rendimento domiciliar per capita de até R$ 70,00 mensais - Rural;36.610871518418705;19.578260869565224;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.008393070563145583;0.9493670886075948;4258;5565;42;92;;17.1;;;19.2
;;;indicadoresmunicipais;trabalhoinfantil;;10_13_01_03;3301009;;33;;;INSS, RAIS;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;0.004579587801942322;0.00297813541683549;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2019;2002;0.0019015247507481452;0.08748295244178772;1033;5570;79;92;;0.00047938638542665;0.0016005974749353;;0.00095125199397053
;;;indicadoresmunicipais;trabalhoinfantil;10;10_10_01_93;3301009;;33;Pensão por morte por acidente do trabalho (B93);;INSS - SUB/Concessão;Concessões de Benefício Previdenciário - Pensão por morte por acidente do trabalho (B93);null;Concessões de Benefício Previdenciário;(Quantidade);Concessões de Benefício Previdenciário - Pensão por morte por acidente do trabalho (B93);2.6970278044103546;4.8478260869565215;;Campos dos Goytacazes/RJ;Rio de Janeiro;2002;2018;2000;0.5332385353714896;6.726457399103139;19;5565;2;92;;15;2974;;223
;;;indicadoresmunicipais;trabalhoinfantil;10;10_07_03_00;3301009;;33;Rural;;IBGE - Censo Demográfico;População de 16 a 64 anos de idade, ocupada, que vive em domicílios com rendimento domiciliar per capita de até R$ 70,00 mensais - Rural;null;População de 16 a 64 anos ocupada que vive em domicílios com rendimento domiciliar per capita de até R$ 70,00 mensais;(Quantidade);População de 16 a 64 anos ocupada que vive em domicílios com rendimento domiciliar per capita de até R$ 70,00 mensais - Rural;295.14716981132074;53.34782608695652;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.02831060570084274;9.47432762836186;1079;5565;1;92;;465;;;4908
;;;indicadoresmunicipais;trabalhoinfantil;;MIGRA_ATIVOS_CONTRATADOS;3301009;;33;América do Sul ou Central;;Relação Anual de Informações Sociais (RAIS;;Contratação de Migrantes de Outras Nacionalidades no Mercado de Trabalho Formal Brasileiro;;;;10.627828054298643;17.645833333333332;;Campos dos Goytacazes/RJ;Rio de Janeiro;2007;2019;2000;0.11708355508249069;1.2987012987012987;108;5565;6;92;;11;8785;De 11 a 50;808
;;;indicadoresmunicipais;trabalhoinfantil;10;10_13_01_03;3301009;;33;;;INSS - AEAT (2000-2017), SIM (2000-2017);Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;null;Proporção das mortes no trabalho em relação ao total de mortes (SIM);(Taxa);Proporção das mortes no trabalho em relação ao total de mortes (SIM);0.005761057215807861;0.002614528354938218;;Campos dos Goytacazes/RJ;Rio de Janeiro;2004;2019;2002;0.010411860599329097;1.3690575172427546;917;5565;21;92;;0.0032930845225027;0.002772263305448;;0.0015974169428159
;;;indicadoresmunicipais;trabalhoinfantil;8;08_01_07_00;3301009;;33;Mulheres;;IBGE - Censo Demográfico;Distribuição das pessoas de 16 a 64 anos de idade, ocupadas como dirigentes em geral (Percentual) - Mulheres;null;População de 16 a 64 anos ocupada como dirigentes em geral;(Percentual);População de 16 a 64 anos ocupada como dirigentes em geral - Mulheres;34.472452830188644;37.66630434782609;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.01860933531832912;1.0302138343000606;2571;5565;56;92;;35.7;;;38.981612446959
;;;indicadoresmunicipais;trabalhoinfantil;2;02_05_09_00;3301009;;33;16 a 64 anos;Urbano;IBGE - Censo Demográfico;Taxa de formalidade entre a população de 16 a 64 anos de idade (Percentual) - Urbano;null;Formalidade;(Taxa);Formalidade entre a população de 16 a 64 anos - Urbano;50.14688230008984;61.514130434782594;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.023506866083247275;1.159153958970191;1327;5565;29;92;;65.6;;;67.9
;;;indicadoresmunicipais;trabalhoinfantil;;JD_RAIS_27_HOMEM_NEGRO;3301009;;33;Homem Negro;;ME - RAIS;Remuneração dos Trabalhadores pela Perspectiva Interseccional (Sexo e Raça) - Homem Negro;;Remuneração dos Trabalhadores pela Perspectiva Interseccional (Sexo e Raça);;Remuneração dos Trabalhadores pela Perspectiva Interseccional (Sexo e Raça) - Homem Negro;1808.0067971477295;2016.3641376842336;;Campos dos Goytacazes/RJ;Rio de Janeiro;2018;2019;2017;0.01954722416406729;1.0611665591050283;1728;5570;32;92;;1968.522338378023;2334.6;;2746.706952876311
;;;indicadoresmunicipais;trabalhoinfantil;;AUX_20_00019;3301009;;33;;;Fonte: DECAU/SENARC - Ministério da Cidadania (data de referência: 26/11/2020);Pessoas Elegíveis (Bolsa Família) - P4;Pessoas Elegíveis (Bolsa Família) - P4;Elegíveis PBF - P4;(Quantidade);Pessoas Elegíveis (Bolsa Família) - P4;3438.036804308797;12761.641304347826;;Campos dos Goytacazes/RJ;Rio de Janeiro;202007;202007;202007;0.3134225750416517;5.112126949733023;19;5570;5;92;;60020;19149865;;1174071
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_01_79;3301009;;33;Exposicão a material biológico;5 a 13 anos (Trabalho proibido);MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 5 a 13 anos;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN) - Exposicão a material biológico - 5 a 13 anos;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 5 a 13 anos;1.8205128205128205;2.75;;Campos dos Goytacazes/RJ;Rio de Janeiro;2012;2024;2007;9.859154929577464;31.818181818181817;2;5565;2;92;;7;71;;22
;;;indicadoresmunicipais;trabalhoinfantil;10;10_12_01_04;3301009;;33;Aposentadoria por invalidez por acidente do trabalho (B92);;INSS - SUB/Concessão;Duração de Benefícios Previdenciários - Aposentadoria por invalidez por acidente do trabalho (B92);null;Duração de Benefícios Previdenciários;(Dias Perdidos);Duração de Benefícios Previdenciários - Aposentadoria por invalidez por acidente do trabalho (B92);8471.207761732852;45846.25;;Campos dos Goytacazes/RJ;Rio de Janeiro;2004;2018;2000;0.17906908325335869;1.9924345431504877;98;5565;13;92;;84038;50193940;;4217855
